Date,Open,High,Low,Close,Adj Close,Volume
2012-01-22,5.791000,6.080000,5.760000,5.974000,5.974000,1570078
2012-01-29,5.920000,6.318000,5.804000,6.308000,6.308000,1339799
2012-02-05,6.289000,6.440000,6.070000,6.204000,6.204000,1277020
2012-02-12,6.310000,6.469000,6.011000,6.431000,6.431000,1280787
2012-02-19,6.451000,6.560000,6.332000,6.350000,6.350000,1393262
2012-02-26,6.349000,6.451000,6.167000,6.350000,6.350000,842434
2012-03-04,6.315000,6.361000,5.883000,6.089000,6.089000,1063030
2012-03-11,6.068000,6.177000,6.010000,6.141000,6.141000,906464
2012-03-18,6.130000,6.130000,5.559000,5.657000,5.657000,1672906
2012-03-25,5.703000,5.850000,5.324000,5.533000,5.533000,1799611
2012-04-01,5.530000,5.583000,5.110000,5.310000,5.310000,3272770
2012-04-08,5.310000,5.386000,5.013000,5.351000,5.351000,1454818
2012-04-15,5.323000,5.505000,5.073000,5.150000,5.150000,1933389
2012-04-22,5.093000,5.251000,4.836000,5.210000,5.210000,833597
2012-04-29,5.229000,5.384000,5.165000,5.220000,5.220000,891342
2012-05-06,5.148000,5.580000,5.064000,5.225000,5.225000,1413509
2012-05-13,5.200000,5.789000,5.006000,5.455000,5.455000,1681624
2012-05-20,5.444000,5.584000,5.151000,5.300000,5.300000,1725717
